idcontrato,tipoContrato,tipoprocedimento,objectoContrato,adjudicante,adjudicatarios,dataPublicacao,dataCelebracaoContrato,precoContratual,cpv,prazoExecucao,localExecucao,fundamentacao,ProcedimentoCentralizado,DescrAcordoQuadro
10540803,2,1,Reforço de fundações de muros de suporte da estrada e armazém municipal - Avenida da Autonomia - Câmara de Lobos,182,4941,2024-02-05,2024-02-02,80900.0,224,60,148.0,48.0,Não,
10540824,3,2,MANUTENÇÃO DE SOFTWARE DE GESTÃO DE PERDAS,1072,4944,2024-02-05,2024-02-05,48062.4,1588,366,154.0,51.0,Não,
10540826,1,2,Aluguer de faces de Mupis para o ano de 2024,84,4952,2024-02-05,2024-02-05,9900.0,923,366,205.0,72.0,Não,
10540834,1,1,DAP 2024.0004 - Aquisição de Serviços de Lavagem de Roupa - ano de 2024,1399,4953,2024-02-05,2024-01-30,14200.0,18,336,17.0,73.0,Não,
10540845,3,3,"Fornecimento e instalação de diversos sistemas de segurança em edifícios/equipamentos municipais, por lotes",272,4954,2024-02-05,2024-02-05,1984.0,995,90,61.0,77.0,Não,
10540880,3,1,"CONSULTA PRÉVIA PARA FORNECIMENTO CONTÍNUO DE MATERIAIS E CONSUMÍVEIS DE ENFERMAGEM E PRIMEIROS-SOCORROS, PARA O MUNICÍPIO DE ALBUFEIRA",925,4957,2024-02-05,2024-02-05,6600.0,107,1096,177.0,78.0,Não,
10540902,1,2,ADG/187/23/DCP - Aquisição de Serviços de Consultoria para o Desenvolvimento Sustentável,339,4965,2024-02-05,2024-01-23,10000.0,19,731,115.0,88.0,Não,
10540916,19,1,"Aquisição de serviços, POR LOTES, para a requalificação, transporte e montagem de stand para a Biofach 2024",84,4972,2024-02-05,2024-02-05,32870.0,669,19,262.0,89.0,Não,
10540946,3,3,PN/42/2024: DIVERSO MATERIAL DE CONSUMO CLÍNICO,1399,4977,2024-02-05,2024-01-06,3013.5,107,731,23.0,19.0,Não,
10540990,3,3,PN/42/2024: DIVERSO MATERIAL DE CONSUMO CLÍNICO,9,4978,2024-02-05,2024-01-06,899.75,20,731,23.0,43.0,Não,
10541008,1,2,"Aquisição de serviços de acidentes de trabalho do CHULC, EPE, Durante o mês de janeiro de 2024",969,4982,2024-02-05,2024-01-01,77680.0,102,29,23.0,58.0,Não,
10541009,3,2,"Aquisição de biscoitos tradicionais para serem distribuídos aos passageiros do Comboio a Vapor, no âmbito das Aldeias de Natal",1033,4984,2024-02-05,2024-01-04,2926.08,349,8,243.0,86.0,Não,
10541010,3,4,Aquisição de Medicamentos do Aparelho Digestivo 2 - AQ2022/14,84,4985,2024-02-05,2024-01-22,896.0,534,365,21.0,90.0,Não,20.0
10541029,1,2,Aquisição de serviços de cópia/impressão,1399,4986,2024-02-05,2024-01-30,17929.12,396,731,92.0,21.0,Não,
10541030,3,4,Aquisição de Medicamentos do Aparelho Digestivo 2 - AQ2022/14,892,4989,2024-02-05,2024-01-22,105.4,75,365,21.0,23.0,Não,20.0
10541036,3,2,Aquisição de manuais com regras da aviação atualizados para o Aeródromo Municipal de Cascais. ,446,4991,2024-02-05,2024-02-05,8080.0,1149,366,99.0,24.0,Não,
10541050,3,4,AGUA ESTERIL INJECTAVEIS 5ML INJ AMP (PC.00386.2024),888,4998,2024-02-05,2024-01-30,658.8,1616,182,15.0,25.0,Não,2.0
10541054,1,2,Assegurar a limpeza de todos os espaços do Centro Escolar de Valpaços,77,5001,2024-02-05,2024-01-29,9020.0,1739,335,325.0,27.0,Não,
10541072,3,4,PC 40242112 - Medicamentos do Aparelho Respiratório para 2024,1176,5004,2024-02-05,2024-01-24,6384.0,95,365,182.0,41.0,Não,55.0
10541093,3,4,PC 40242112 - Medicamentos do Aparelho Respiratório para 2024,339,5014,2024-02-05,2024-01-24,4690.1,918,365,182.0,44.0,Não,55.0
10541094,3,1,Aquisição de Equipamento portátil para ensaios de campo (testes rápidos de química e microbiologia),162,5015,2024-02-05,2024-02-03,2039.0,84,30,79.0,52.0,Não,
10541111,3,3,CP n.º 1789/23 - Aquisição de 2 Máquinas de Anestesia (UCA),1631,5016,2024-02-05,2024-01-24,87000.0,387,60,26.0,57.0,Não,
10541115,3,4,PC 40242112 - Medicamentos do Aparelho Respiratório para 2024,948,5025,2024-02-05,2024-01-24,177.1,19,365,182.0,60.0,Não,55.0
10541151,2,5,"Fornecimento e colocação de vidros no Palacete Visconde Balsemão, Museu da Cidade - Extensão do Romantismo, Reservatório, Ajudaris, Oficinas do Carvalhido – DMST, Biblioteca Pública Municipal, Arquivo",839,5027,2024-02-05,2024-02-05,668.96,669,25,26.0,63.0,Não,81.0
10541163,1,1,"2023_129PR - Aquisição de Serviços de Auditoria de 3.ª parte para as Normas NP EN ISO 9001:2015, NP EN ISO 14001:2015, ISO 45001:2019, SA
8000:2014, NP 4552:2022 e ISO/IEC 27001:2022",851,5031,2024-02-05,2024-02-05,23899.46,19,1096,23.0,68.0,Não,
10541167,1,2,"Serviços de Contabilidade Autárquica, Gestão e Consultadoria",949,5038,2024-02-05,2024-01-11,2100.0,669,366,87.0,69.0,Não,
10541178,1,2,Prestação de Serviços - Aluguer de Trator com Operador para Ceifa de Bermas da Rede Viária do Concelho,1393,5044,2024-02-05,2024-02-05,5625.0,374,366,252.0,84.0,Não,
10541188,1,2,ADG/188/23/DCP - Aquisição de Serviços Multimédia para Diversas Atividades da DDJAPC,77,5045,2024-02-05,2024-01-31,10570.0,50,90,115.0,4.0,Não,
10541195,1,3,"Prestação de serviços, na Área de Gestão e Assistência, no Quartel das Artes Dr. Alípio Sol",1176,5046,2024-02-05,2024-01-29,118200.0,1405,366,126.0,6.0,Não,
10541199,3,4,748/2023-Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/67 - medicamentos para a hepatite c crónica para aquisição de medicamentos para a hepatite c crónica,78,5052,2024-02-05,2024-01-01,13060.0,1910,366,228.0,7.0,Sim,23.0
10541237,1,2,Assegurar apoio administrativo na organização dos processos do Gabinete do Emigrante,446,5054,2024-02-05,2024-01-29,9020.0,1911,335,325.0,15.0,Não,
10541239,1,2,CONTRATO DE AVENÇA PARA ATENDIMENTO E ACOMPANHAMENTO NA ÁREA TURISTICA,780,5059,2024-02-05,2024-01-30,19680.0,98,366,359.0,31.0,Não,
10541265,3,2,Aquisição de dissolvente de gorduras biológico - Bioplus 2024,1105,5068,2024-02-05,2024-02-02,20615.4,224,366,251.0,33.0,Não,
10541267,1,2,Prestação de Serviços - Reposição de Pavimentos em Calçada á Portuguesa e ou Cubos de Granito,817,5073,2024-02-05,2024-02-05,6000.0,1588,366,252.0,35.0,Não,
10541281,1,2,Aquisição de Serviços de Segurança para as instalações dos SSCML ,1419,5074,2024-02-05,2024-02-02,12140.02,563,29,23.0,37.0,Não,
10541298,3,4,Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2020/61; 2021/12; 2021/55; 2021/6; 2021/61; 2022/173; 2022/40; 2022/55; 2023/304; 2023/481 para aquisição de medicamentos.,944,5080,2024-02-05,2024-01-01,32034.96,9,366,228.0,38.0,Sim,14.0
10541300,1,2,Serviços de Manutenção e Suporte de Software Telestream Vantage Array RTP-AD122/23-AS PC 44_62472_286373,84,5081,2024-02-05,2024-01-03,115795.8,155,1096,23.0,48.0,Não,
10541317,2,3,Construção de habitação Acessível- Vila de Rei - 12 fogos (lotes 18 e 19),1399,5084,2024-02-05,2024-02-01,981043.65,155,540,145.0,51.0,Não,
10541322,3,2,1045024-Morfina 40 mg/2 ml Sol inj Fr 2 ml Epidural IM IT IV SC/fentanilo 0.05 mg/ml Sol inj Fr 5 ml IM IV,943,5085,2024-02-05,2024-01-23,25717.0,9,20,26.0,72.0,Não,
10541357,1,2,Aquisição de Serviços de Animador do GIP- Gabinete de Inserção Profissional da Junta de Freguesia da Amareleja - processo n.º 07/2023,321,5090,2024-02-05,2024-01-29,4878.0,9,366,205.0,73.0,Não,
10541383,3,4,Aquisição de medicamentos,19,5091,2024-02-05,2024-01-11,18.0,9,366,370.0,77.0,Sim,28.0
10541389,1,2,Realização de relatórios mensais de visitas na casa do vinho e centro interpretativo do Rabaçal e do volume de vendas na loja interativa do turismo,512,5092,2024-02-05,2024-01-29,9020.0,766,335,325.0,78.0,Não,
10541394,1,2,PRESTAÇÃO DE SERVIÇOS DE VETERINÁRIA EM REGIME DE CONTRATO DE AVENÇA,1106,5093,2024-02-05,2024-01-30,19680.0,20,366,359.0,88.0,Não,
10541434,3,4,Fornecimento de eletricidade em regime de mercado livre para Portugal Continental,476,5096,2024-02-05,2024-02-02,2394095.0,20,366,,89.0,Sim,76.0
10541452,1,2,"Contratação de prestação de serviços, na modalidade de avença, de técnico responsável pela aplicação de produtos fitofarmacêuticos, pelo período de 36 (trinta e seis) meses.",1131,5102,2024-02-05,2024-01-26,7200.0,514,1096,348.0,18.0,Não,
10541456,3,5,Aquisição de Etanercept 50 mg/1 ml Sol inj - BIOSSIMILAR - Benepali - Caneta 1 ml SC - CPA 491/2023,944,5106,2024-02-05,2024-01-25,33600.0,102,5,31.0,64.0,Não,106.0
10541466,1,2,ADG/199/23/DCP - Serviços de Consultoria no âmbito de eficiência energética na iluminação pública,1186,5108,2024-02-05,2024-01-30,19000.0,20,90,115.0,85.0,Não,
10541476,3,2,1047624-Olaparib 150 mg Comp. Revestido (PAP c/ custos),341,5112,2024-02-05,2024-01-23,11252.3,9,20,26.0,,Não,
10541484,1,2,Aquisição de Serviços de Teleassistência,341,5113,2024-02-05,2024-02-05,5220.0,1482,365,65.0,,Não,
10541534,3,4,"Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6, 2021/41, 2021/61, 2022/55, 2022/173, 2023/305 e 2023/481",42,5131,2024-02-05,2024-01-11,1677.5,1912,366,370.0,19.0,Sim,16.0
10541540,1,2,Prestação de serviços de assessoria técnica no âmbito do apoio técnico às candidaturas para co-financiamento de investimentos – PO Açores 2021-2027; à ação de reorganização hierárquica e à implementaç,705,5151,2024-02-05,2024-02-05,12000.0,50,366,358.0,43.0,Não,
10541545,3,3,"Renovação do licenciamento da solução de segurança de perímetro e da solução de posto de trabalho (licenciamento FortiClient, Fortinet e Anubis)",1158,5156,2024-02-05,2024-02-01,38994.54,224,10,23.0,58.0,Não,
10541547,1,2,AD 02/2024  aquisição de serviços de licenciamento e manutenção de software de gestão autárquica Fresoft ERP,943,5158,2024-02-05,2024-01-24,10677.6,1588,731,63.0,86.0,Não,
10541596,3,4,"730/2023 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/006,2021/047, 2021/055, 2021/061, 2022/173 e 2023/436",210,5164,2024-02-05,2024-01-04,731.45,413,362,228.0,90.0,Sim,14.0
10541608,3,4,"730/2023 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/006,2021/047, 2021/055, 2021/061, 2022/173 e 2023/436",816,5168,2024-02-05,2024-01-04,32534.93,1408,362,228.0,14.0,Sim,14.0
10541613,1,1,Aquisição de serviços de consultoria no apoio à elaboração do Relatório de Sustentabilidade do Turismo de Portugal,927,5169,2024-02-05,2024-01-26,40000.0,1057,366,23.0,39.0,Não,
10541620,1,2,Aquisição de serviços de apresentação de concerto.,839,5171,2024-02-05,2024-02-05,8000.0,1057,1,9.0,59.0,Não,
10541634,1,1,Aquisição de Serviços de Manutenção Completa Total Para Elevadores dos SSGNR Existentes na Região de Lisboa,851,5175,2024-02-05,2024-01-23,37449.96,1468,366,23.0,65.0,Não,
10541639,1,2,"Receção, apoio e encaminhamento do público junto dos serviços desenvolvidos nas escolas EB2,3 Júlio do Carvalhal e antiga escola P3",949,5179,2024-02-05,2024-01-29,9020.0,473,335,325.0,87.0,Não,
10541642,3,4,744.2023 - apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2023/438 - Derivados do plasma humano para aquisição de medicamentos derivados do plasma,1393,5188,2024-02-05,2024-01-08,2776.0,428,358,228.0,,Sim,13.0
10541653,3,2,1043324-Solução sobresaturada fosfato de cálcio (CAPHOSOL) dose= 2X15ML AMP.,400,5189,2024-02-05,2024-01-23,6750.0,1388,20,26.0,1.0,Não,
10541668,1,2,Aquisição de modelo em terracota para a estátua equestre do Rei D. José ,277,5190,2024-02-05,2024-02-01,100000.0,212,20,56.0,2.0,Não,
10541698,1,1,Aquisição de serviços de apoio à Unidade de Medicina Legal e Ciências Forenses,399,5191,2024-02-05,2024-02-05,11068.06,179,312,26.0,5.0,Não,
10541735,3,3,Concessão da Exploração dos Refeitórios (CFCC e CBIQ) e Fornecimento de Refeições Confeccionadas para Evento Dia da Criança e Colónias (Infantis e +55 Anos) Durante o Ano de 2024,943,5192,2024-02-05,2024-01-12,86022.0,2019,366,89.0,8.0,Não,
10541741,1,2,"249G000011 - PRESTAÇÃO DE SERVIÇOS NA ÁREA DE LOGÍSTICA E STOCKS DO CENTRO HOSPITALAR LISBOA NORTE, E.P.E., PARA OS MESES DE JANEIRO A MARÇO DE 2024",1613,5194,2024-02-05,2024-01-29,58153.68,224,90,23.0,9.0,Não,
10541742,1,2,"PRESTAÇÃO DE SERVIÇOS PARA CONTRATO TAREFA PARA OPERACIONALIZAÇÃO, MANUTENÇÃO E LIMPEZA DOS ESPAÇOS DESPORTIVOS MUNICIPAIS",943,5211,2024-02-05,2024-01-31,11072.04,1588,366,359.0,10.0,Não,
10541757,3,2,Disponibilização De Máquinas Fotocopiadoras – Serviço Cópia,173,5220,2024-02-05,2024-02-02,7470.0,904,351,26.0,11.0,Não,
10541769,1,2,Feira Futurália – Aquisição de Stand e aluguer de espaço,373,5226,2024-02-05,2024-02-05,7237.38,489,60,23.0,16.0,Não,
10541795,3,2,"J7/3838/2023 - Aquisição de material para a Pneumologia do HSA, da Unidade Local de Saúde da Região de Leiria, E.P.E.",84,5230,2024-02-05,2024-02-05,47607.8,2176,60,10.0,22.0,Não,
10541798,3,2,Aquisição de Kits de Café,1399,5235,2024-02-05,2024-02-05,1248.24,428,335,23.0,28.0,Não,
10541857,3,2,241G000114 - Reagentes para Serviço Patologia Clinica - Menarini ,526,5246,2024-02-05,2024-01-25,12070.0,1388,125,23.0,29.0,Não,
10541879,3,3,12004124 - Aquisição de Material de Proteção,791,5247,2024-02-05,2024-02-02,25379.2,1310,1096,23.0,32.0,Não,
10541919,2,1,Extensão das Redes de Águas Pluviais na Rua do Vale - Moreira de Rei e Rua da Ribeira de Cima - Estorãos,791,5250,2024-02-05,2024-02-01,67838.01,998,45,37.0,34.0,Não,
10541926,2,2,Execução de Muro de Suporte e Vedação na Rua de S. Gidos - Golães,791,5251,2024-02-05,2024-02-01,29712.6,63,30,37.0,40.0,Não,
10541931,3,4,PQ/88/2024 - MEDICAMENTOS DIVERSOS,855,5253,2024-02-05,2024-01-10,8800.0,57,90,23.0,42.0,Não,39.0
10541939,3,1,Lote 2 - Utensílios Diversos de Limpeza e Higiene,1614,5256,2024-02-05,2024-01-26,9265.5,428,12,274.0,47.0,Não,
10541946,3,4,PQ/88/2024 - MEDICAMENTOS DIVERSOS,84,5259,2024-02-05,2024-01-10,490350.52,1388,90,23.0,49.0,Não,39.0
10541956,2,3,Empreitada de construção do Centro de Interpretação Ambiental do Algar do Carvão,1399,5260,2024-02-05,2024-02-05,2367154.96,515,540,251.0,53.0,Não,
10541979,1,2,AQUISIÇÃO DE SERVIÇOS DE ASSISTÊNCIA TÉCNICA INFORMÁTICA – janeiro a dezembro de 2024,182,5281,2024-02-05,2024-02-05,7191.75,1913,338,115.0,54.0,Não,
10541992,3,2,1001224-Everolímus 5 mg Comp,1072,5283,2024-02-05,2024-01-05,6984.0,56,20,26.0,56.0,Não,
10541998,3,2,Aquisição de Leite Escolar para o Ano 2024 do ensino Pré-Escolar e 1º Ciclo do Ensino Básico,84,5285,2024-02-05,2024-01-03,35153.5,601,364,36.0,61.0,Não,
10541999,3,2,1000624-Olaparib 150 mg Comp. Revestido (PAP c/ custos)/Olaparib 100 mg Comp. Revestido (PAP c/ custos)/Acalabrutinib 100 mg Cáps,1399,5286,2024-02-05,2024-01-04,27330.65,155,20,26.0,70.0,Não,
10542005,2,3,Estrutura Residencial para Pessoas Idosas - Residência S. Barnabé Faro,449,5287,2024-02-05,2024-01-10,3745557.54,401,366,68.0,74.0,Não,
10542090,3,2,"1028324-BOLSA NP PERIFÉRICA (CE) 8g N, 1402Kcal, 2000ml/BOLSA NP PERIFÉRICA (CE) 6g N, 1052Kcal, 1500ml/BOLSA NP CENTRAL (SE) 18g N, 2136Kcal, 2000ml/BOLSA NP CENTRAL (CE) 9g N, 1070Kcal, 1000ml/ciclo",401,5288,2024-02-06,2024-01-15,15875.8,46,20,26.0,80.0,Não,
10542116,3,3,Fornecimento Contínuo de Material de Águas e Saneamento para o Ano 2024,260,5292,2024-02-06,2024-01-31,4580.71,815,366,5.0,91.0,Não,
10542154,3,2,7087924 Aquisição de Cadeira de Banho Específica - AAT,416,5294,2024-02-06,2024-02-05,5407.6,489,20,21.0,19.0,Não,
10542164,1,2,"Aquis. serv. de programação do Festival de Música Microsons Palmela, no âmbito das comemorações dos 50 anos do 25 de Abril",1098,5296,2024-02-06,2024-01-22,21500.0,2176,5,188.0,43.0,Não,
10542168,1,1,"Aquisição de serviço de transporte e encaminhamento de Sub-Produtos Animais da Categoria M1, M2 e M3 2024 - 2025",1615,5302,2024-02-06,2024-01-31,30000.0,1892,730,,58.0,Não,
10542185,2,1,CANAL DE ÁGUAS PLUVIAIS INCLUINDO REPARAÇÃO DE MURO DE SUPORTE DO CAMINHO DO TERÇO,182,5303,2024-02-06,2024-02-05,103000.0,489,180,148.0,86.0,Não,
10542186,3,1,Aquisição de Palha,1072,5304,2024-02-06,2024-02-05,28535.0,2176,366,54.0,90.0,Não,
10542194,1,3,"Prestação de serviços de manutenção e conservação de jardins, parques e espaços públicos do Concelho de Arruda dos Vinhos",179,5311,2024-02-06,2024-02-02,144000.0,20,608,311.0,4.0,Não,
10542220,1,2,AD_9/24: Aquisição de serviços para a realização de 26 Showcases do ciclo de Programação Café Curto,13,5319,2024-02-06,2024-02-05,22100.0,1881,141,56.0,6.0,Não,
10542223,1,2,"Aluguer autocarros para Visita de Estudo, delegação Seixal",162,5321,2024-02-06,2024-02-06,1122.64,9,22,108.0,7.0,Não,
10542230,3,2,Aquisição de máquina de limpeza para o Mercado Municipal.,1631,5322,2024-02-06,2024-02-05,5539.8,1089,5,196.0,15.0,Não,
10542234,1,2,Contrato de Manutenção e Assistência ao software HealthShare Health Connect,162,5326,2024-02-06,2024-01-10,14650.03,43,365,23.0,31.0,Não,
10542255,3,3,Aquisição de vestuário de trabalho e equipamento de proteção individual na modalidade de fornecimento contínuo,1631,5328,2024-02-06,2024-01-08,32500.0,349,210,108.0,33.0,Não,
10542270,3,2,"SISTEMA DE IRRIGAÇÃO ESTER, USO ÚNICO PARA BOMBA PERFUSÃO ENDOMAT",162,5331,2024-02-06,2024-01-30,16480.0,20,731,23.0,35.0,Não,
10542316,1,2,O procedimento tem por objeto a aquisição de serviços de consultoria de apoio à gestão de projetos a desenvolver pelo Centro Social e Paroquial do Carmo - Casa São José ao abrigo do Plano de Recuperaç,1631,5333,2024-02-06,2024-01-31,24000.0,184,1096,148.0,37.0,Não,
10542317,3,4,"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/6,  2021/61,  2022/173, 2022/40, 2022/55, 2023/305 e 2023/481 ",182,5336,2024-02-06,2024-01-16,19.98,1033,350,228.0,38.0,Sim,14.0
10542331,1,1,"Locação, montagem e desmontagem de equipamentos de luz e som e contratualização de espetáculos no âmbito da Expo Estrela 2024",1072,5341,2024-02-06,2024-02-05,74850.0,1914,5,386.0,48.0,Não,
10542374,3,1,Fornecimento de Bens para os Bufetes - Ano 2024.,162,5349,2024-02-06,2024-02-02,9006.9,753,366,254.0,51.0,Não,
10542387,1,7,"Aquisição de Serviços para a Elaboração de Estudo Prévio para Construção de 20 Fogos nos Lotes 21 e 22 do Loteamento Municipal Lacóbriga, Bensafrim",1631,5350,2024-02-06,2024-02-01,30250.0,229,45,356.0,72.0,Não,
10542409,1,7,"Aquisição de serviços para a «Elaboração de Estudo Prévio para Construção de 51 Fogos nas frações C, D e E do edifício sito na Rua de Santo Amaro - Lagos»",321,5353,2024-02-06,2024-02-01,23500.0,224,60,356.0,73.0,Não,
10542424,3,1,Produtos Alimentares (2024),476,5355,2024-02-06,2024-02-06,6372.32,1588,333,278.0,77.0,Não,
10542428,1,2,Manutenção e Suporte para a Gestão Documental,70,5356,2024-02-06,2024-01-26,26450.0,753,365,23.0,78.0,Não,
10542431,3,1,"Aquisição de produtos alimentares para os bufetes da EB 2,3 de Penafiel Sul e Escola Secundária Joaquim de Araújo",182,5357,2024-02-06,2024-02-01,15192.0,20,340,154.0,88.0,Não,
10542436,3,1,Produtos Alimentares (2024),1072,5361,2024-02-06,2024-02-06,1098.0,167,333,278.0,89.0,Não,
10542441,1,2,"AQUISIÇÃO DE SERVIÇOS PARA DIGITALIZAÇÃO E INDEXAÇÃO DE JORNAIS E RECORTES DE IMPRENSA, NO ÂMBITO DA CANDIDATURA AO PROGRAMA PROMUSEUS",339,5362,2024-02-06,2024-02-06,8668.0,1061,60,28.0,12.0,Não,
10542454,1,2, 24L00001 - Aquisição da base de dados Sabi Informa Web Portugal para a Faculdade de Economia da Universidade de Coimbra.,206,5363,2024-02-06,2024-02-02,9604.98,302,366,56.0,36.0,Não,
10542457,3,4,"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 492/2023 , 481/2023 , 173/2022 , CP 2022/55, CP 2021/61 e CP 2021/6",458,5364,2024-02-06,2024-01-12,726.0,294,350,228.0,62.0,Sim,14.0
10542461,3,2,AQUISIÇÃO DE GÁS A GRANEL PARA A UNIDADE DE INTERVENÇÃO PARA OS MESES DE FEREIRO E MARÇO DE 2024,182,5367,2024-02-06,2024-02-02,9996.0,753,60,81.0,66.0,Não,
10542465,3,2,Aquisição de macas de transporte de doentes,1072,5373,2024-02-06,2024-02-05,40000.0,224,60,38.0,67.0,Não,
10542473,3,3,"12003924 - Aquisição tendente ao fornecimento de Extratores de Mucosidades, Camaras Expansoras e outros",287,5374,2024-02-06,2024-02-02,24682.0,1588,1096,23.0,71.0,Não,
10542485,3,4,"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 492/2023 , 481/2023 , 173/2022 , CP 2022/55, CP 2021/61 e CP 2021/6",182,5376,2024-02-06,2024-01-12,450.0,396,350,228.0,79.0,Sim,14.0
10542500,1,1,"Aquisição de serviços para conceção, concretização e divulgação de campanha publicitária de prevenção da Mutilação Genital Feminina",1072,5377,2024-02-06,2024-02-05,27960.0,319,45,23.0,4.0,Não,
